sentence	label
이소춘 [SEP] 특화기업지원과장 [SEP] 이소춘 경기도 특화기업지원과장은 “이번 특별경영자금 지원이 일본 수출규제, 미·중 무역갈등, 장기화된 경기침체 등으로 경영에 어려움을 겪고 있는 도내 중소기업에게 실질적 도움이 되길 바란다”고 밝혔다.	2
이주림 [SEP] 문화대사 [SEP] 화가인 이주림씨는 아름다운 예술작품으로 국내뿐만 아니라 해외에서도 찬사를 받고 있는 예술인으로, 세계녹색기후기구 문화대사와 도올 김용옥 선생 귀향을 위한 해은기념사업회 추진위원으로도 활발히 활동하고 있다.	2
알렉산드로스 4세 [SEP] 필리포스 3세 [SEP] 새 섭정은 안티파트로스가 되었으며 두 왕(필리포스 3세와 알렉산드로스 4세)는 마케도니아로 이송되었다.	0
"유 [SEP] 이날 [SEP] 이날 유 씨 법률대리인은 ""대법원이 판시한 대로 기대한 결과가 나왔다. 최종 확정판결이 신속히 마무리돼 모든 소송이 끝나고 비자가 발급되기를 바란다""고 말했다."	0
러시아 [SEP] 블라디미르 푸틴 [SEP] 2013년 11월 블라디미르 푸틴 대통령의 방한시 열린 한·러 정상회담에서 러시아 경협차관 상환 문제를 의제로 3차 불곰사업을 논의했으나, 차관 잔여분 상환에 대해 러시아 측은 전액을 방산물자 및 군사기술을 한국에 제공하는 형태로 하여 상계하자고 제안했고, 우리 측은 절반은 현물로, 나머지 절반은 현금으로 차관을 상환받겠다는 뜻을 나타내어 양측간 이견이 좁혀지지 않아 합의에 이르지 못했다.	10
소래도서관 [SEP] 남동구 [SEP] 인천 남동구(구청장 이강호) 소래도서관은 독서동아리 활성화를 위해 이달 26일부터 다음달 24일까지 매주목요일 독서동아리 회원 및 독서에 관심 있는 일반인 대상으로「독서모임 운영하기」강좌를 운영한다.	20
미래에셋증권 [SEP] 1999년 [SEP] 미래에셋증권은 1999년 설립된 대한민국의 증권사이다.	33
박순자 [SEP] 17·18·20 [SEP] 박순자(朴順子, 1958년 10월 12일 ~)는 대한민국의 정치인으로, 제17·18·20대 국회의원이다.	0
전희경 [SEP] 자유한국당 [SEP] 이 151명의 명단에 이름을 올린 이는 교육위원회 소속의 ‘곽상도, 김한표, 김현아, 이학재, 전희경’ 등의 자유한국당과 바른미래당의 ‘임재훈’, 우리공화당의 ‘홍문종’ 등 7명이 포함되었다.	4
유산슬 [SEP] 트로트 [SEP] 4위는 트로트 신동이라 불리는 ‘유산슬(7.41%)’이 차지했다.	0
LG유플러스 [SEP] 근무자 [SEP] LG유플러스는 서울 금천에 있는 고객센터 근무자들 중 일부를 서울 방배, 수원, 과천 지역으로 분산 배치하는 것을 검토하고 있다.	10
대한항공 [SEP] 관계자 [SEP] 이에 대해 대한항공 관계자는 “자전거는 완충재를 내장한 하드케이스에 넣어야 운송할 수 있다. 해당 고객에게 이 같은 내용의 서약서를 받았다”면서 “이번 사례는 보상이 불가한 경우”라고 말했다.	10
소영 [SEP] 센터장 [SEP] 소영 센터장은 “이번 교육에서 배운 워크숍 기법을 활용해 민주적인 의사소통, 의사결정을 할 수 있는 공동체 문화가 확산되길 기대한다”며 “앞으로도 사회단체, 공동체 활동가들의 활동 역량 강화를 위한 교육을 지속적으로 발굴해가겠다”고 전했다.	2
메이지 정부 [SEP] 일본 [SEP] 아마네는 일본 최초의 네덜란드 유학생으로서 법률과 철학을 배워 메이지 정부에서 일했던 지식인 관료 겸 학자였다.	9
경남은행 [SEP] BNK금융지주 [SEP] BNK금융지주 유영준 시너지추진팀장은 “부산·경남은행과 BNK캐피탈을 함께 이용해주시는 고객에게 실질적인 금융혜택을 제공하기 위해 이번 신상품을 출시하게 되었다”며 “앞으로도 그룹 계열사 간 협업을 통해 고객 니즈를 충족시킬 수 있는 다양한 금융상품을 지속적으로 발굴해 나가겠다”고 말했다.	0
배스킨라빈스 [SEP] 유튜브 [SEP] 지난 28일 '배스킨라빈스' 유튜브 채널에 건후 군이 등장하는 영상이 올라왔다.	0
송진우 [SEP] 한국민주당 [SEP] 송진우 피살 사건은 1945년 12월 30일 새벽 6시 한국민주당 당수 송진우가 서울 원서동 자택에서 한현우 등 자객들의 피습을 받고 사망한 사건이다.	4
군 [SEP] 확진자 [SEP] 군 관계자는 “코로나19 확진자가 무더기로 발생함에 따라 지역사회 감염을 사전에 차단하여 감염병 관리에 최선을 다하겠다”고 말했다.	0
K리그 [SEP] 내셔널리그 [SEP] 그 밖에 K리그 팀들은 리그컵, 내셔널리그 팀들은 내셔널 축구선수권대회, K3리그 팀들은 챌린저스컵이라는 리그컵에도 참가하였으나 이 중 리그컵은 2011년 시즌을 마지막으로 폐지되었다.	0
김병영 [SEP] BNK투자증권 [SEP] BNK투자증권은 30일 오전, 이사회 및 임시주주총회를 열어 김병영 전 KB증권 부사장을 신임 대표이사로 선임했다.	4
케리 킹 [SEP] 슬레이어 [SEP] 슬레이어(Slayer)는 미국의 스래시 메탈 밴드로, 1981년 톰 아라야(Tom Araya, 베이스, 보컬), 제프 한네만(Jeff Hanneman, 기타), 케리 킹(Kerry King, 기타), 데이브 롬바르도(Dave Lombardo, 드럼)에 의하여 결성되었다.	4
레콩키스타 [SEP] 이베리아 반도 [SEP] 14세기 이후 아라곤 왕국과 카스티야 왕국에 의해 진행된 레콩키스타에 의해 무어인이 패퇴하고 이베리아 반도가 기독교 국가의 지배 아래 놓이게 되자 유대교에 대한 대대적인 탄압이 일어났다.	0
삼성엔지니어링 [SEP] 연구원 [SEP] 김세련 연구원은 “삼성엔지니어링은 2년간 수주 증가가 두드러졌던 회사로 기 수주의 설계, 공사 실행에 따른 인력 Capa문제로 인해 2019년 수주 스탠스가 보수적인 상황”이라며 “그러나 2017년에 투입된 설계 인력이 올해 재투입이 되고, 추가로 인력 보강이 진행되고 있는 상황이기 때문에 지난해 하반기 들어 신규 수주 모멘텀이 다시금 부각됐다”고 밝혔다.	0
그린 마운틴 보이스 [SEP] 버몬트 [SEP] 그린 마운틴 보이스는 1760년대 뉴햄프셔 특권지(이후 버몬트주가 됨)라고 알려진 영국령 뉴욕과 뉴햄프셔 사이에서 설립된 민병대 조직이다.	16
릴 우지 버트 [SEP] Lil Uzi Vert [SEP] 올라온 사진 왼쪽에 있는 그림은 미국 래퍼 릴 우지 버트(Lil Uzi Vert)의 앨범 'That Way' 아트워크이며, 오른쪽 사진은 네티즌이 자신의 그림이라고 주장하는 일러스트 그림이다.	24
"빈지노 [SEP] 인스타그램 [SEP] 2015년 10월 9일 음반 선공개곡으로 ""Break""을 공개했던 빈지노는 11월 28일, 자신의 인스타그램을 통해 기습적으로 30일에 싱글 ""We Are Going To""를 발매한다고 밝혔다."	0
LG전자 [SEP] 북미 [SEP] LG전자는 올해 초 국내시장에 출시한 2020년형 ‘LG 그램’ 시리즈를 이달부터 북미, 유럽, 아시아 등 주요 국가에도 출시할 계획이다.	0
"홍진영 [SEP] 이날 [SEP] 소속사 뮤직K도 홍진영의 주장 후 이날 공식 입장을 통해 ""홍진영씨가 일방적인 입장을 발표한 것에 대해 안타까운 마음을 금할 수 없다""며 ""지난 2014년 3월 홍진영씨와 전속 매니지먼트 계약을 체결한 이래 물심양면으로 홍진영씨의 연예활동을 지원해왔다""고 말했다."	0
김영삼 [SEP] 대한민국 [SEP] 삼김시대는 대한민국의 근현대사에서 1970년대 부터 2000년대 까지 김대중, 김영삼, 김종필이 정치의 전면에 나섰던 보스정치 시대를 의미한다.	7
트럼프 [SEP] DMZ [SEP] 이에 앞서 문 대통령과 트럼프 대통령은 '14 소인수' 한미정상회담 모두 발언에서 똑같이 비무장지대(DMZ)에서 남북미 3국 정상 회동 가능성에 대한 기대감을 한층 끌어 올렸다.	0
제나라 [SEP] 왕 [SEP] 제나라의 마지막 왕인 제왕 건은 상국인 후승(后勝)의 말을 듣고 싸우지 않고 항복하였다.	10
"민주당 [SEP] 위원장 [SEP] 이 위원장은 이날 서울 중구 프레스센터에서 열린 관훈토론회에 나와 ""민주당이 오랫동안 걱정해주고 도와준 시민사회 원로들에게 서운함을 안겨드린 것은 바람직하지 않다""면서 이같이 밝혔다."	0
윤아 [SEP] 두 사람 [SEP] 최근 주리의 아빠 대원과 윤아의 엄마 미희 사이에 벌어진 일을 알게 된 두 사람. 상황이 커지는 것을 막고 싶은 주리는 어떻게든 엄마 몰래 수습해보려 하지만 윤아는 어른들 일에는 관심 없다며 엮이지 않으려 한다.	0
"제58군 [SEP] 제2차 세계 대전 [SEP] 당시 제주도에는 제2차 세계 대전 말기에 연합국의 몰락 작전에 대항하는 결호 작전으로 창설된 일본 제국 육군 제58군이 주둔했었는데, 제58군 병기부장인 ""오무라 슈"" 대좌가 사용하여 오무라 병영(대촌병사라고도 불리고 있다)으로도 불리었다."	0
김홍균 [SEP] 2019년 [SEP] 김홍균 연구원은 “2018년과 2019년에 회사가 목표보다 낮은 신규 수주 실적의 여파로 올해에 건조할 일감이 충분치 않아 동종사 대비 매출 둔화가 예상된다”라며 “올해에 외형적인 성장은 어렵겠지만 내실을 더욱 강화해 흑자기조를 이어갈 수 있도록 할 방침”이라고 밝혔다.	0
리바이 [SEP] 부하 [SEP] 그날 밤, 리바이는 부하들과 작전에 대해 상의를 하다가, 에르빈은 내가 생각하는것보다 훨씬 멀리 보고 있다며 그를 고평가한다.	0
이시영 [SEP] 이승만 [SEP] 7월 22일에는 국회의 간접 선거에 의해 이승만이 대한민국 초대 대통령, 이시영이 대한민국 초대 부통령으로 선출되었고, 8월 15일 대한민국 정부 수립이 선포되었다.	5
SK하이닉스 [SEP] 반도체 [SEP] 반도체 기업 푸젠진화는 지난 4월 '10년 이상 삼성전자•SK하이닉스에서 엔지니어로 근무한 경력자 우대'라는 문구를 인력 공고에 대놓고 실었다.	17
고용노동부 [SEP] 우수상 [SEP] ‘일자리 잡고! (Job-Go) 패키지사업’은 지난해 고용노동부 일자리평가 우수상 수상에 따른 인센티브 사업으로 전액 국비가 지원되며 전문기관 전남인력개발원에서 수행하게 된다.	0
"엠비아이 [SEP] 파워트레인 [SEP] 엠비아이는 ‘서울국제발명전시회’에서 '파워트레인(POWERTRAIN)""'으로 영예의 대상을 차지했다."	17
민주당 [SEP] 1946년 [SEP] 1946년 3월 조선민주당 당수 조만식이 소련 군정과 김일성에 의해 감금당하자 지주와 기독교인 등은 남한으로 내려왔다.	0
루이 14세 [SEP] 루이 15세 [SEP] 루이 14세가 사망할 당시 그와 마리 테레즈의 살아 있는 직계 자손은 루이 왕세자의 아들로서 스페인의 합스부르크 왕가가 단절되자 할머니인 마리 테레즈의 왕위 계승권을 이어 스페인 왕 펠리페 5세가 되는 필리프과 루이 왕세자의 손자로 후일 루이 15세가 되는 앙주 공작 루이 단 둘뿐이었다.	11
위청 [SEP] 평릉후 [SEP] 위청은 공적으로 인해 3,800호를 받아 장평후에 봉해졌고, 휘하 교위인 소건과 장차공도 공적으로 인해 각각 평릉후·안두후에 봉해졌다.	0
김정숙 [SEP] 문재인 [SEP] 특히, 이날 행사에는 문재인 대통령 부인 김정숙 여사가 현직 대통령 부인으로는 처음 청주공예비엔날레 개막식에 참석해 자리를 빛냈다.	1
안나 [SEP] 눈의 여왕 [SEP] 몇몇 변화를 제안한 이후, 각본 팀은 눈의 여왕을 안나의 언니로 만들자고 제안했다.	25
혜공왕 [SEP] 선덕왕 [SEP] 평양일대로의 대량 이주는 혜공왕 다음의 선덕왕 3년에 선덕왕이 한산주 일대를 돌며 평양으로의 이주를 독려하는 것으로 계속 이어졌고 이렇게 새로 개척된 평양 일대를 다스리기 위한 기관을 설치한 것이 바로 패강진이었던 것이다.	0
순천시 [SEP] 13개 [SEP] 순천시는 다중이용시설 대형화재를 가정해 순천소방서, 순천경찰서 등 13개 기관․단체등 시민 300여 명이 참여했으며 특히 민간기업과 단체, 시민체험단이 함께하는 시민 참여형 훈련으로 드론과 인명구조견을 투입해 현장 합동 수색을 전개했다.	0
자유민주연합 [SEP] 김종필 [SEP] 구 민주공화당계였던 김종필의 주도로 창당된 자유민주연합은 2000년 제16대 총선에서 원내교섭단체 구성인원(20석)을 당선시키지 못한데 이어, 2004년의 제17대 총선에서도 지역구에 4명의 의원을 내는데 그쳐 군소정당으로 전락했다.	10
신원식 [SEP] 육군 중장 [SEP] 아울러 마이크를 잡은 육군 중장 출신 신원식 한국당 북핵외교안보특위 자문위원은 지소미아 종료를 맹비난하며 문 대통령 하야와 탄핵을 주장하기도 했다.	7
루도비쿠스 [SEP] 조카 [SEP] 그러나 887년 11월 카를이 조카 아르눌프의 쿠데타로 실각하고, 888년 1월 카를이 죽자, 다시 카를의 뒤를 이어 황제가 된 케른텐의 아르눌프에게 도움을 요청했고, 아르눌프는 그가 아르눌프의 종주권을 인정하고 봉신이 될 것을 인정하자, 아르눌프는 890년 루도비쿠스를 아를, 프로방스 그리고 부르고뉴의 왕으로 인정해고 보호해 주었고, Visio Karoli Grossi를 작성하여 그를 카롤링거 왕가의 구성원의 한 사람으로 인정해주었다.	0
유엔 [SEP] 대사 [SEP] 켈리 크래프트 주 유엔 미국대사는 이와 달리 “우리는 여전히 합의를 향한 구체적인 조치를 동시적으로 취할 준비가 돼 있고, 접근하는 방식에서 유연해질 준비가 돼 있다”고 북한에 협상 재개를 촉구했다.	10
한국119소년단 [SEP] 청소년 [SEP] 한편, 한국119소년단은 건전한 청소년 육성을 목표로 1963년 창단했으며, 지난해에는 578명의 단원을 배출했다.	0
강 [SEP] 중국 [SEP] 저족은 오호십육국 시대에 흉노, 선비, 강, 갈과 함께 중국의 영내로 진출하여, 성한, 전진, 후량 등의 나라를 건국하였다.	0
"모리 요시로 [SEP] 森 喜朗 [SEP] 여기에 고이케 유리코 도쿄도지사는 아베 신조 일본 총리, 모리 요시로(森 喜朗) 2020년 도쿄 하계 올림픽·패럴림픽 조직위원회 위원장이 블라디미르 푸틴 러시아 대통령과의 친분이 있다는 점을 지적하면서 ""2020년 도쿄 하계 올림픽 마라톤·경보 경기는 북방 영토(러시아와 일본 간의 영토 분쟁 지역인 쿠릴 열도 남단 4개 섬)에서 해야 한다.""고 조롱했다."	24
J1리그 [SEP] J2리그 [SEP] 1997년 JFL 우승으로 J리그에 승격하고 1998년 통합순위 14위를 기록하지만 불합리한 순위포인트 방식으로 인해 J1리그 참가결정전으로 내몰렸고, 이 후 비셀 고베와 아비스파 후쿠오카에게 내리 4연패해 J2리그로 강등되었다가 2000년 J2리그 우승으로 2년 만에 J1에 복귀하게 된다.	0
루이 14세 [SEP] 루이 15세 [SEP] 프랑스에서 루이 14세가 1715년 사망하고, 그의 손자인 루이 15세가 왕위를 계승했지만, 위트레흐트 조약에 따라 펠리페 5세는 프랑스 왕위를 계승받을 수 없었다.	11
가평군 [SEP] 잣나무 [SEP] 가평군은 잣나무 면적이 약 20,000ha정도로서 전국적으로 가장 많은 잣을 생산할 뿐만 아니라 형질이 우수하고 오래된 잣나무가 많아 산림휴양으로 활용되는 등 경제적, 환경적 가치는 금액으로 산출하기 어려울 정도로 높다.	0
문 [SEP] 취재진 [SEP] 이에 따라 문 대통령 대구 방문 행사에 동행한 청와대 관계자와 취재진 상당수는 이날 출근하지 않았다.	0
아프리카 민족회의 [SEP] ANC [SEP] 대통령으로 당선되기 전에 그는, 아프리카 민족회의(ANC)의 지도자로서 반아파르트헤이트운동 즉, 남아공 옛 백인 정권의 인종차별에 맞선 투쟁을 지도했다.	6
SK 와이번스 [SEP] 투수 [SEP] 2008년 한국시리즈 3차전에서 상대 투수인 SK 와이번스의 조웅천으로부터 솔로 홈런을 뽑아내면서 자신의 한국시리즈 첫 타석에서 홈런을 터뜨리는 진기록을 세웠다.	10
라지비우 가문 [SEP] 스웨덴 [SEP] 이 협정은 폴란드와 리투아니아 양국에서 민중반란이 발생해 스웨덴의 군사지배와 라지비우 가문의 영향력을 배제하였고, 결국 발카 전투(Battles of Warka)와 프로스트키(Prostki)에서 스웨덴군이 패배함으로 인해 실현되지는 않았다.	0
개혁교회 [SEP] 목사 [SEP] 개혁교회는 교회에서 잘못된 일이 생겨서 징계를 행하고 필요할 경우에 출교를 선언할 권위를 목사와 장로들로 구성되는 협의체에 부여한다.	10
박영만 [SEP] 묘법연화경 [SEP] 박영만 소장 자료인 묘법연화경의 형태사항을 살펴보면, 표지는 능화문(菱花紋)이 없는 것으로 개장되어 있다.	0
남양유업 [SEP] 56년 [SEP] 남양 ‘아육대’ 이벤트는 56년 아기먹거리 노하우를 가진 남양유업의 대표 치즈 브랜드인 ‘드빈치’가 아기들의 건강한 성장을 응원하고 아기를 키우는 모든 부모들에게 육아 놀이 문화를 장려하기 위한 취지로 마련한 이벤트다.	0
대한민국 제1공화국 [SEP] 이승만 [SEP] 사건의 배경은 대한민국 제1공화국 시절로, 당시는 경무대를 중심으로 한 이승만과 측근의 권력과 위세가 극에 달했을 때였다. 가짜 이강석 사건이 터지자 김성환은 이를 풍자한 만화를 그렸다.	0
잭맨 [SEP] 호주 [SEP] 그의 부모들은 그가 8살때 이혼했고 잭맨은 그의 아버지와 두명의 형제들과 함께 호주에 남았고 반면에 그의 엄마는 잭맨의 두 여동생들과 함께 영국으로 이사갔다.	35
김록호 [SEP] IT [SEP] 김록호 연구원은 “적층세라믹콘덴서(MLCC) 재고 소진이 계획처럼 원활하게 진행되지 못했고 IT부품향 가격 하락 폭도 예상보다 크게 나타나며 매출액이 전분기 대비 7% 감소했고 수익성 악화도 불가피했던 것으로 예상된다”며 “특이사항은 적자 사업부인 PLP 매각 완료로 인해 올해 상반기 실적이 상향 조정된다는 점”이라고 설명했다.	0
패트릭 유잉 [SEP] 조지타운 [SEP] 당시 노스캐롤라이나에는 조던 외에 제임스 워디 (전 로스앤젤레스 레이커스), 샘 퍼킨스 (전 시애틀 슈퍼소닉스) 등이 뛰고 있었고, 상대팀 조지타운에는 그 유명한 패트릭 유잉 (전 뉴욕 닉스, 현 조지타운 대학교 농구팀 감독)이 버티고 있었다.	4
진흥왕 [SEP] 지소태후 [SEP] 법흥왕에게 총애를 받아 비대공(법흥왕과 옥진궁주의 아들)과 함께 왕궁에서 자랐으며 진흥왕의 즉위를 지지하여 지소태후의 총애를 받았고 진흥왕이 즉위하자 16세의 나이로 지소태후의 총신이 되었다.	0
경찰 [SEP] 20대 [SEP] 손가락이 잘린 20대가 경찰 도움으로 손가락을 찾아 봉합 수술을 받았다.	0
이마트24 [SEP] 신세계그룹 [SEP] 그는 “조선호텔 투숙률이 상승하고 있으며 이마트24가 규모의 경제가 서서히 나타남에 따라 영업손실 규모가 전분기 대비 축소될 수 있다는 점은 긍정적”이라며 “신세계그룹의 온라인 신설법인 SSG닷컴이 지난달 27일부터 시작한 새벽배송을 시작했다. 현재 김포물류센터를 중심으로 강서 및 강남 지역에서 이용이 가능하다”고 말했다.	15
조 [SEP] 진나라 [SEP] 한편 조나라는 진나라와 전쟁을 계속하고 있었기 때문에 조 도양왕은 다시 염파를 불러올 생각을 하였고, 염파 또한 조나라로 돌아가고 싶어 했다.	0
현대 유니콘스 [SEP] 2007년 [SEP] 2007년 현대 유니콘스와 재계약했으나 그 해 4.18의 방어율을 기록. 시즌 중 팔꿈치 부상으로 공백이 장기화되면서 퇴출되었다.	0
신에이 동화 [SEP] 애니메이션 [SEP] 1992년부터 만화책을 원작으로 『짱구는 못말려』이라는 동명의 이름으로 신에이 동화에서 TV시리즈 애니메이션을 제작하여 테레비 아사히를 비롯한 아사히 방송(긴키 광역권), 나고야 TV(주쿄 광역권), 시즈오카 아사히 TV, 규슈 아사히 방송, 히로시마 홈 TV 등 24개 지역 민방 네트워크를 통해 방영되고 있다.	17
유시민 [SEP] 노무현 [SEP] 또 그는 박원순 서울시장과 유시민 노무현재단 이사장, 홍영표 민주당 전 원내대표, 정동영 민주평화당 대표, 문재인 대통령이 모두 친일파의 후손이라는 주장이 담긴 이미지도 함께 게재했다.	0
자와할랄 네루 [SEP] 인디라 간디 [SEP] 아버지 페로자 간디와 전 총리이자 어머니인 인디라 간디의 장남이며, 인도의 초대 총리인 자와할랄 네루의 외손자이다.	21
더불어민주당 [SEP] 문재인 [SEP] 더불어민주당 문재인 후보는 2월 16일, ‘성 평등 공약’을 발표하며 “페미니스트 대통령이 되겠다”고 선언했다.	10
크리스토퍼 콜럼버스 [SEP] 1503년 5월 10일 [SEP] 1503년 5월 10일, 크리스토퍼 콜럼버스의 네 번째 항해 도중에 발견되었다.	0
김구 [SEP] 홍명희 [SEP] 36년간 잊었던 태극기가 게양되었고, 일동의 애국가 제창, 이화여전의 환영가 제창, 홍명희의 환영사, 러취 군정장관의 축사 후 김구의 답사와 이승만의 답사가 있었고, 만세삼창으로 환영회는 폐회되었다.	0
모델 [SEP] 연합군 [SEP] 모델은 이 상황이 그저 위협일 뿐 아니라 연합군에게 반격을 가해 네덜란드 남부에서 연합군 세력을 몰아낼 기회라고 생각했다.	0
마힌드라 [SEP] 전기차 [SEP] 그는 “다만 연간 목표(16만대)는 상반기 달성률(44%)을 감안시 달성하기 어려울 것으로 보고 있으며 원가 절감을 위해 마힌드라와 협업을 진행 중”이라며 “티볼리 일부 부품을 마힌드라에서 조달하는 방안을 강구하고 있고 내년 말에 출시될 전기차와 파워트레인도 협력 중”이라고 진단했다.	0
한국전력 [SEP] 직원 [SEP] 한국전력 배구단에서 선수 생활을 하는 동안 뚜렷한 활약없이 선수 생활을 마치고 한국전력공사의 직원으로 가는 듯 했지만, 양인택 당시 한국전력 감독의 권유로 한국전력 배구단의 코치를 시작으로 지도자의 길로 들어섰다.	10
노키아 [SEP] N9 [SEP] 노키아 N9는 TI OMAP 3630 칩을 사용한다.	17
카카오 [SEP] 김범수 [SEP] 카카오 창업자인 김범수 카카오 이사회 의장이 코로나19 극복을 위해 20억원 상당의 개인자산을 기부하기로 했다.	12
미 재무부 [SEP] 라자루스 그룹 [SEP] 미 재무부는 라자루스 그룹이 워너크라이 사건에 관여했다고 평가했다.	0
진보신당 [SEP] 노동당 [SEP] 최초 민주노동당으로 부터 시작하여 노동당, 진보신당을 거쳐 2015년 11월 단행한 국민모임, 노동정치연대, 진보결집더하기, 정의당의 4자 통합 당시 정의당으로 당적을 옮김. 제5기 당대표 선거 당시 현 심상정 대표가 아닌 양경규 후보를 지지한 것으로 볼 때 노동을 중심에 둔 정당활동에 주력한 것으로 보임.	0
매슈 리지웨이 [SEP] 미국 육군 [SEP] 연습은 대서양 연합군 최고사령부(Supreme Allied Commander Atlantic)의 린드 D. 맥코닉(Lynde D. McCormick) 미국 해군 제독과 유럽 연합군 최고사령부의 매슈 리지웨이 미국 육군 장군의 합동 지휘하에 1952년 가을 실시되었다.	4
"이낙연 [SEP] 문재인 [SEP] 이낙연 국무총리가 문재인 대통령에 대해 ""그 연세에 한국 남자로서는 거의 유례를 찾기 힘들 정도로 진중하고 배려심이 많다""고 평가해 눈길을 끌었다."	5
이 [SEP] 기자 [SEP] 이 기자의 별세 소식에 그의 모교인 전주고등학교 총동문회에도 부고 소식을 전하고 애도를 표했다.	2
제임스 헷필드 [SEP] 메탈리카 [SEP] 제작진 소개에 언급되진 않았지만. 메탈리카의 제임스 헷필드가 〈Little Boy, You're Going to Hell〉을 불렀다.	4
김록호 [SEP] 북미 [SEP] 김록호 연구원은 “추정치보다 광학솔루션 매출액이 양호했는데, 북미 고객사의 LCD모델 판매 호조로 센싱모듈 공급이 예상치를 상회했을 것으로 판단된다”라며 “기판소재 부문의 수익성도 선방한 것으로 분석되며, 패키지 업황 호조가 주요인”이라고 판단했다.	0
아프리카 프릭스 [SEP] 리그 오브 레전드 [SEP] 그리고 리그 오브 레전드 월드 챔피언십 2018에서 KT를 8강으로 안착시킨 후 2018년 11월 22일 LCK 스프링 2018 준우승팀인 아프리카 프릭스의 유니폼으로 갈아입은 손우현은 약 1년간 활동하는 동안 LCK 서머 2019 포스트시즌 진출(와일드카드 결정전) 외에는 이렇다할 성적을 거두지 못했고 이후 2020년 1월 14일 LCK 3연속 준우승팀인 그리핀의 유니폼으로 갈아입었으나 LCK 스프링 2020 최하위 및 2년만의 챌린저스 강등을 막지 못한 채 4개월만에 그리핀에서 퇴단하여 같은 해 5월 27일 친정팀인 KT 롤스터로 1년 6개월만에 복귀하였다.	15
니컬라 스터전 [SEP] 스코틀랜드 국민당 [SEP] 스코틀랜드 국민당 소속 스코틀랜드 자치정부 수반 니컬라 스터전은 영국의 EU 탈퇴가 확정되자 스코틀랜드의 독립을 요구했다.	4
이창호 [SEP] 조훈현 [SEP] 국제페어바둑대회에는 그동안 한국의 조훈현·이창호 9단, 일본의 린하이펑·다케미야 마사키·요다 노리모토 9단 등의 레전드들이 참가해 화제가 됐다.	5
국민의당 [SEP] 안철수 [SEP] 기호 2번은 제2당인 자유한국당 홍준표 후보가 차지했고, 이후로 3번 국민의당 안철수 후보, 4번 바른정당 유승민 후보, 5번 정의당 심상정 후보, 6번 새누리당 조원진 후보로 결정됐다.	10
신세계 [SEP] 정용진 [SEP] 백종원 대표가 전화 건 인물은 신세계그룹 정용진 부회장이었다.	10
"TAAG 앙골라 항공 [SEP] 1938년 [SEP] TAAG 앙골라 항공은 1938년 9월에 포르투갈 정부에 의해 ""DTA – Divisão dos Transportes Aéreos""라는 명칭으로 설립되었다."	33
행정안전부 [SEP] 2018년 [SEP] 행정안전부의 '2018년 전국 지역안전지수 통계'자료에 따르면 전남은 급속한 고령화와 취약계층 증가로 안전관리 여건이 계속 악화되는 것으로 나타났다.	0
"마거릿 대처 [SEP] 보수당 [SEP] 비록 케머런의 견해는 아마도 당원들의 왼쪽에 있을 것이고, 그는 보수당의 브랜드를 젊고 사회적으로 진보적인 유권자들에게 더 매력적으로 보이려고 노력했지만, 그는 또한 마거릿 대처를 ""타작의 큰 팬""으로 묘사하면서, 그를 ""타작의 큰 팬""으로 묘사하면서, 그를 존경했다."	0
로마 가톨릭교회 [SEP] 독일 [SEP] 독일의 로마 가톨릭교회 사제인 요한 마르틴 슐라이어가 1879년 구상하였다.	0
가톨릭교회 [SEP] 하느님 [SEP] 그레고리오 7세는 평생을 가톨릭교회가 하느님에 의해 세워졌으며, 하느님의 뜻이 곧 유일무이한 법인 이 세상에서 모든 인류를 가르치고 포용하는 역할을 부여받았다는 신념에 따라 살았다.	12
민경욱 [SEP] 자유한국당 [SEP] 민경욱 자유한국당 의원이 아들 의대 입시를 놓고 의혹이 제기되자 SNS에 수능 성적표를 공개했다.	4
가와사키 프론탈레 [SEP] J1리그 [SEP] 그러나 열악한 재정과 엷은 선수층으로 인해 1997년 이후 2년 연속 종합순위 꼴찌를 기록해 J1리그 참가결정전으로 몰리며 강등위기를 맞으나, 가와사키 프론탈레와 콘사도레 삿포로를 꺾으며 간신히 J1리그에 잔류하게 된다.	15
더불어민주당 [SEP] 문재인 [SEP] 문재인대통령후보 경제산업특보를 역임한 김성진 광주광산(을) 더불어민주당 국회의원 예비후보는 11일 선거사무실을 열고 지역민들과 소통의 장을 펼쳤다.	0
우루과이 [SEP] 몬테비데오 [SEP] 1968-69 브리티시 홈 챔피언십에서 잉글랜드의 우승에 기여했으며 1969년 6월 8일에 우루과이 몬테비데오에서 열린 우루과이와의 친선 경기에 출전하여 잉글랜드의 2-1 승리에 기여했다.	20
고촉통 [SEP] 싱가포르 [SEP] 고촉통(1941년 5월 21일 ~)은 싱가포르의 정치가이다.	7
삼성 [SEP] 교수 [SEP] 이번 수상의 기초 연구가 된 ‘메모리 중심의 딥-러닝 시스템 구조’는 유민수 교수가 2017년 삼성 미래 기술 육성 재단으로부터 3년간의 지원 속에 진행한 연구의 성과물이다.	0
다카우지 [SEP] 상황 [SEP] 이 사이, 다카우지는 지묘인 계통(持明院統)의 고곤 상황과 연락하여 교토 입경의 정당성 확보에 조력하였다.	0
